ndaipukúi;temporáneo;Adjetivo;Normal;;
ndaipóri;falta, no hay;Advérbio / Preposição / Conjunção;Normal;;
ndaje;se diz, según dizem;Advérbio / Preposição / Conjunção;Normal;;
ndareíri;no sem razón;Adjetivo;Normal;;
ndavoka;llave;Substantivo;Normal;;
nde;te, tú, de ti;Pronome;Normal;;
ndehegui;de ti, desde ti;Pronome;Normal;;
nderehe;por ti;Pronome;Normal;;
nderehe'ÿ;sem ti;Advérbio / Preposição / Conjunção;Normal;;
ndive;com, com alguém;Advérbio / Preposição / Conjunção;Normal;;
ndivegua;concubino/a;Adjetivo;Normal;;
ndoikomeméiva;insólito;Adjetivo;Normal;;
ndojehecháiva;invisivel;Adjetivo;Normal;;
ndokéiva;despierto;Adjetivo;Normal;;
ndokúiva;perenne;Adjetivo;Normal;;
ndopavéiva;interminavel;Adjetivo;Normal;;
ndopáiva;crónico;Adjetivo;Normal;;
ndu;ruído;Substantivo;Normal;;
ndyry;precipitarse;Verbo;Normal;;
ndyryry;precipitarse;Verbo;Normal;;
ndyvu;escupir, saliva;Verbo;Normal;;
ndyvuha;glándula salival;Substantivo;Normal;;
ndé;tú;Pronome;Normal;;
ndéve;te, tú también, a ti;Pronome;Normal;;
ndýi;susto;Substantivo;Normal;;
ne;ter mal cheiro;Verbo;Normal;;
ne'ïra;ainda, aún no;Advérbio / Preposição / Conjunção;Normal;;
neipamirõ;em seguida;Adjetivo;Normal;;
nemba'e;tuyo;Pronome;Normal;;
nembaʼe;tuyo;Pronome;Normal;;
neporãva;excelente;Adjetivo;Normal;;
nevu;heder;Verbo;Normal;;
neĩ;dizer que sí;Verbo;Normal;;
neʼĩra;no aún;Adjetivo;Normal;;
nga'u;ojalá, nga'u;Interjeição;Normal;;
ngaʼu;añorar;Verbo;Normal;;
ngotyo;para;Advérbio / Preposição / Conjunção;Normal;;
nguasu;grande;Adjetivo;Normal;;
ngue;inservivel;Adjetivo;Normal;;
ngululu;murmullo, rezongar;Substantivo;Normal;;
nguru;rezongar;Verbo;Normal;;
ngururu;rezongar;Verbo;Normal;;
nguéra;aquellos;Adjetivo;Normal;;
niko;em verdade;Adjetivo;Normal;;
nipo;posiblemente;Adjetivo;Normal;;
niñosote;mimosa;Substantivo;Normal;;
no'ö;reunión, conjunto, asamblea, no'ou;Substantivo;Normal;;
nohendúiva;sordo;Adjetivo;Normal;;
nohë;tirar, extirpar, ordeñar;Verbo;Normal;;
nohẽ;extirpar;Verbo;Normal;;
noinupäi;no pega, no golpea;Verbo;Normal;;
nomaʼẽiva;desatento;Adjetivo;Normal;;
nombaʼaposéiva;haragán;Adjetivo;Normal;;
nombaʼapovéiva;desocupado;Adjetivo;Normal;;
nombaʼapóiva;desocupado;Adjetivo;Normal;;
nomendáiva;solteiro;Adjetivo;Normal;;
notĩvai;sinvergüenza;Adjetivo;Normal;;
noñandúiva;insensivel;Adjetivo;Normal;;
noñemovãiva;constante;Adjetivo;Normal;;
noĩmbáiva;deficiente;Adjetivo;Normal;;
noʼõ;reunirse;Verbo;Normal;;
ntende;entender;Verbo;Normal;;
nundu;zumbar, latir, inflamarse;Verbo;Normal;;
nune;acaso;Adjetivo;Normal;;
nunga;casi, um poco, nunga;Adjetivo;Normal;;
nupã;apalear;Verbo;Normal;;
nupãha;mazo;Substantivo;Normal;;
nupä;azotar, castigar, golpear;Verbo;Normal;;
náko;tabaco mascado; nada;Substantivo;Normal;
níño ára;navidade;Substantivo;Normal;;
oakãvo;de cabeça;Adjetivo;Normal;;
ogagua;familia;Substantivo;Normal;;
ogaguasu;mansão;Substantivo;Normal;;
ogaguy;galeria;Substantivo;Normal;;
ogaguy guasu;galpón;Substantivo;Normal;;
ogahoja;techo;Substantivo;Normal;;
ogapegua;familia;Substantivo;Normal;;
ogapepo;aleiro;Substantivo;Normal;;
ogapepoguy;aleiro techado, galeria;Substantivo;Normal;;
ogapy;hogar, interior da casa;Substantivo;Normal;;
ogapygua;particular;Adjetivo;Normal;;
ogapypegua;familia;Substantivo;Normal;;
ogaraity;horneiro;Substantivo;Normal;;
ogarokái;muralla;Substantivo;Normal;;
ogarova;fachada;Substantivo;Normal;;
ogasoja;techo;Substantivo;Normal;;
ogavoña;fábrica;Substantivo;Normal;;
ogaygua;pariente, da casa, doméstico, ogaygua;Adjetivo;Normal;;
ogaykegua;vecino;Adjetivo;Normal;;
ogaykepegua;vecino;Substantivo;Normal;;
oguahẽ;atrás;Adjetivo;Normal;;
oguatáva;caminante, turista, viajante;Adjetivo;Normal;;
oguejýva;descendente;Adjetivo;Normal;;
oguepyre;apagado;Adjetivo;Normal;;
oguerekóva;garfo;Substantivo;Normal;;
oguevíva;renegado;Adjetivo;Normal;;
oguéva;fugaz;Adjetivo;Normal;;
oguévo;patas atrás;Adjetivo;Normal;;
oguývo;por abaixo;Adjetivo;Normal;;
ogyhũhai;pizarrón;Substantivo;Normal;;
ogyke;pared;Substantivo;Normal;;
ohaiʼỹva;e substantivo analfabeto;Adjetivo;Normal;;
ohasaʼasýva;víctima;Substantivo;Normal;;
ohaʼuvõva;profeta;Substantivo;Normal;;
ohechakuaáva;agradecido;Adjetivo;Normal;;
ohechapukúva;profeta;Substantivo;Normal;;
ohecháva;vidente;Substantivo;Normal;;
ohendúva;oyente;Substantivo;Normal;;
oho;irse;Verbo;Normal;;
oikekuaáva;transversal;Adjetivo;Normal;;
oikeramóva;aprendiz;Substantivo;Normal;;
oikereíva;e substantivo intruso;Adjetivo;Normal;;
oiko% asy;incómodo;Adjetivo;Normal;;
oikoporãva;bem feito;Adjetivo;Normal;;
oikoreíva;ocioso;Adjetivo;Normal;;
oikotevẽva;pobre;Adjetivo;Normal;;
oikovéva;habitante;Adjetivo;Normal;;
oikuaaséva;curioso;Adjetivo;Normal;;
oikuaáva;informado;Adjetivo;Normal;;
oikéva;penetrante;Adjetivo;Normal;;
oikóva;acontecimento;Substantivo;Normal;;
oimbáma;listo, já está, acabado;Adjetivo;Normal;;
oimehaichagua;cualquier;Adjetivo;Normal;;
oimeháicha;de cualquier maneira;Adjetivo;Normal;;
oimehápe;em todas partes, em qualquer lugar;Adjetivo;Normal;;
oimeraëva;cualquieira;Pronome;Normal;;
oimeraẽva;cualquier;Pronome;Normal;;
oiméne;quizá;Adjetivo;Normal;;
oiméva;existente;Adjetivo;Normal;;
oipotapáva;ambicioso;Adjetivo;Normal;;
oiypýva;natural;Adjetivo;Normal;;
ojaha;juntura, ensamvel;Substantivo;Normal;;
ojahúva;bañista;Substantivo;Normal;;
ojapoporãva;prolijo;Adjetivo;Normal;;
ojaposetégui;adrede;Adjetivo;Normal;;
ojapóva;ejecutante;Adjetivo;Normal;;
ojasurúva;invasor;Adjetivo;Normal;;
ojavýva;fracasado;Adjetivo;Normal;;
ojayvýva;agachado;Adjetivo;Normal;;
oje'e;se diz, dizem que;Advérbio / Preposição / Conjunção;Normal;;
oje'ói;van, se retiran;Verbo;Normal;;
ojeguerohorýva;agasajado;Adjetivo;Normal;;
ojehayhúva;amado;Adjetivo;Normal;;
ojehechakuaáva;visual;Adjetivo;Normal;;
ojehecháva;visivel;Adjetivo;Normal;;
ojehúva;acontecimento, lo que ocurre;Substantivo;Normal;;
ojei;abierto;Substantivo;Normal;;
ojejapokuaáva;factivel;Adjetivo;Normal;;
ojejapóva;engreído;Adjetivo;Normal;;
ojejaʼeʼỹva;odiado;Adjetivo;Normal;;
ojekareíva;frágil;Adjetivo;Normal;;
ojekuaáva;público, conocido, célebre;Adjetivo;Normal;;
ojepokuaáva;habituado, práctico, baqueano;Adjetivo;Normal;;
ojepykuáva;preso, esposado, encadenado;Adjetivo;Normal;;
ojeroviáva;optimista;Adjetivo;Normal;;
ojeréva;que gira;Adjetivo;Normal;;
ojetuʼúva;tenaz;Adjetivo;Normal;;
ojoehe;entre sí;Adjetivo;Normal;;
ojohuguy;consanguíneo;Adjetivo;Normal;;
ojohuguyre;pariente;Substantivo;Normal;;
ojojogua;semejanza;Substantivo;Normal;;
ojojoguáva;similar;Adjetivo;Normal;;
ojojáva;idéntico;Adjetivo;Normal;;
ojopohéi;juntos, acostados;Advérbio / Preposição / Conjunção;Normal;;
ojopýva;que aprieta, opresor;Adjetivo;Normal;;
ojoupe;unos a outros;Adjetivo;Normal;;
ojovái;frente a frente;Advérbio / Preposição / Conjunção;Normal;;
ojoykére;junto, juntos, em colaboração;Adjetivo;Normal;;
ojuavýva;distinto;Adjetivo;Normal;;
ojuehegua;mutua;Adjetivo;Normal;;
ojuehegui;de entre sí;Adjetivo;Normal;;
ojukáva;letal;Adjetivo;Normal;;
ojupíva;trepador;Adjetivo;Normal;;
oka;exterior;Adjetivo;Normal;;
okambúva;mamífeiro;Adjetivo;Normal;;
okaragua;forasteiro;Adjetivo;Normal;;
okaraygua;forasteiro;Adjetivo;Normal;;
okañýva;prófugo;Substantivo;Normal;;
okeʼỹva;insomne;Adjetivo;Normal;;
okyta;pilar;Substantivo;Normal;;
okyveʼỹ;sequia;Substantivo;Normal;;
okápe;afueira;Adjetivo;Normal;;
okára;silvestre;Adjetivo;Normal;;
okẽ;puerta;Substantivo;Normal;;
okẽ arigua;dintel de puerta;Substantivo;Normal;;
oleeʼỹva;analfabeto;Adjetivo;Normal;;
omano'ÿva;inmortal, eterno;Adjetivo;Normal;;
omanóva;morto, o morto, difunto;Adjetivo;Normal;;
omañáva;observador;Adjetivo;Normal;;
ombaʼaposéva;laborioso;Adjetivo;Normal;;
ombaʼe;suyo propio;Adjetivo;Normal;;
ombohováiva;oponente;Adjetivo;Normal;;
ombojeréva;circundante;Adjetivo;Normal;;
ombopukuaáva;músico;Substantivo;Normal;;
omboryrýiva;tremebundo;Adjetivo;Normal;;
omboróva;fastidioso;Adjetivo;Normal;;
ombotuicháva;lupa;Substantivo;Normal;;
ombovyʼáva;recreativo;Adjetivo;Normal;;
omboʼéva;docente;Substantivo;Normal;;
ombyasýva;triste;Adjetivo;Normal;;
omendaʼỹva;solteiro;Adjetivo;Normal;;
omoherakuäva;pregoneiro, altavoz, difusor;Substantivo;Normal;;
omoingéva;introductor, importador;Substantivo;Normal;;
omondýiva;horrendo;Adjetivo;Normal;;
omyakãva;caudillo;Substantivo;Normal;;
omyiʼỹva;inmóvil;Adjetivo;Normal;;
ondive;juntos;Adjetivo;Normal;;
opa;todo, termina, se acaba;Adjetivo;Normal;;
opa'ŷva;interminavel, infinito, ilimitado;Adjetivo;Normal;;
opaha;límite;Substantivo;Normal;;
opahendárupi;por todas partes;Advérbio / Preposição / Conjunção;Normal;;
opaichagua;múltiple;Adjetivo;Normal;;
opaite;todo;Adjetivo;Normal;;
opamba'e;todos, todo;Pronome;Normal;;
oparupigua;universal;Adjetivo;Normal;;
opavave;todos, toditos;Pronome;Normal;;
opavavenunga;mayoria;Substantivo;Normal;;
opaveʼỹva;eterno;Adjetivo;Normal;;
opaʼãva;trancado;Adjetivo;Normal;;
opaʼỹva;perduravel;Adjetivo;Normal;;
opaʼỹvo;eternamente;Adjetivo;Normal;;
opichoro;bebido, borracho;Adjetivo;Normal;;
opirakambúva;mantenido;Substantivo;Normal;;
opiãva;prófugo;Adjetivo;Normal;;
oporojukáva;letal;Adjetivo;Normal;;
oporomomembýva;matrona;Substantivo;Normal;;
oporomongyhyjéva;tenebroso;Adjetivo;Normal;;
opuʼãva;erguido;Adjetivo;Normal;;
opytaitéva;definitivo;Adjetivo;Normal;;
opytaʼỹva;nómada;Adjetivo;Normal;;
opytáva;parado;Adjetivo;Normal;;
opáicha;de cualquier modo;Adjetivo;Normal;;
opáma;acabó já (se), fim, se terminó, acabado;Substantivo;Normal;;
opámava;listo;Adjetivo;Normal;;
opárupi;por doquier, por todas partes;Adjetivo;Normal;;
opáva;total;Adjetivo;Normal;;
opáyva;despierto;Adjetivo;Normal;;
opívo;desnudo;Adjetivo;Normal;;
opóvo;em cuatro patas guata ou gatear, a gatas, a cuatro patas;Adjetivo;Normal;;
opýri;consigo mesmo;Adjetivo;Normal;;
opývo;de pé;Adjetivo;Normal;;
ore;nos;Pronome;Normal;;
orehegui;de nós;Pronome;Normal;;
oremba'e;lo nuestro;Pronome;Normal;;
orembaʼe;nuestro;Pronome;Normal;;
oryrýiva;tembleque;Adjetivo;Normal;;
oré;nós;Pronome;Normal;;
oréicha;como nós;Pronome;Normal;;
oréma;nos toca;Pronome;Normal;;
oréve;le;Pronome;Normal;;
osaingóva;colgante;Adjetivo;Normal;;
osoro;roto (está);Substantivo;Normal;;
osóva;suelto;Adjetivo;Normal;;
osẽva;saliente;Adjetivo;Normal;;
oteʼõva;morto;Adjetivo;Normal;;
otyryrýva;reptil;Substantivo;Normal;;
otĩo;de nariz;Adjetivo;Normal;;
otĩva;tímido;Adjetivo;Normal;;
otĩʼỹva;cínico;Adjetivo;Normal;;
ou;venir;Verbo;Normal;;
ovaléva;valioso;Adjetivo;Normal;;
ovameméva;nómada;Substantivo;Normal;;
ovapývo;ao revés;Adjetivo;Normal;;
ovaváva;oscilante;Adjetivo;Normal;;
ovayvávo;em decúbito dorsal;Adjetivo;Normal;;
ovaʼỹ;fijo;Adjetivo;Normal;;
ovecha;ovelha;Substantivo;Normal;;
ovechara;lã;Substantivo;Normal;;
ovecharague;lã;Substantivo;Normal;;
ovecharaʼy;cordeiro;Substantivo;Normal;;
overáva;brillante;Adjetivo;Normal;;
ovetã;ventana;Substantivo;Normal;;
ovetãʼi;ventanilla;Substantivo;Normal;;
ovevéva;volátil;Adjetivo;Normal;;
ovevúiva;flotante;Adjetivo;Normal;;
ovoñanga;fábrica;Substantivo;Normal;;
ovyʼáva;gozoso;Adjetivo;Normal;;
ováva;contagioso;Adjetivo;Normal;;
ovúva;pedante;Adjetivo;Normal;;
oykévo;de costado;Adjetivo;Normal;;
oïháicha;todos;Pronome;Normal;;
oñe'ëva;orador, conferenciante;Substantivo;Normal;;
oñehẽha;vertiente;Substantivo;Normal;;
oñembojaʼokuaáva;divisivel;Adjetivo;Normal;;
oñemboty;cerrado (está);Adjetivo;Normal;;
oñemboʼýva;parado;Adjetivo;Normal;;
oñemoĩva;puesto;Adjetivo;Normal;;
oñokuäre;de as mãos, agarrados;Advérbio / Preposição / Conjunção;Normal;;
oñondive;juntos, mutuamente;Adjetivo;Normal;;
oñondivéva;grupal;Adjetivo;Normal;;
oñopehẽngue;consanguíneos;Adjetivo;Normal;;
oñoñeʼẽ;acuerdo;Substantivo;Normal;;
oñoñeʼẽme;unánimemente;Adjetivo;Normal;;
oútava;venideiro;Adjetivo;Normal;;
oúva;proveniente;Adjetivo;Normal;;
oĩ;haber;Verbo;Normal;;
oĩma;listo (está);Adjetivo;Normal;;
oĩmbaʼỹ;defectuoso;Adjetivo;Normal;;
oĩmbáva;perfecto;Adjetivo;Normal;;
oĩreíva;inútil;Adjetivo;Normal;;
oĩʼỹva;inexistente;Adjetivo;Normal;;
pa;acabarse;Verbo;Normal;;
paapy;trece;Numeral;Normal;;
paaryjere;década;Substantivo;Normal;;
paga;pagar;Verbo;Normal;;
pague;terminado;Adjetivo;Normal;;
paha;último;Adjetivo;Normal;;
paha% mboyvegua;penúltimo;Adjetivo;Normal;;
pahague;extremo;Substantivo;Normal;;
pahápe;finalmente;Adjetivo;Normal;;
paite;global;Adjetivo;Normal;;
paje;hechiceria;Substantivo;Normal;;
pajeʼo;desencantar;Verbo;Normal;;
pakova;banana;Substantivo;Normal;;
pakovakuã;plátano;Substantivo;Normal;;
pakovaty;bananal, plantação de bananos;Substantivo;Normal;;
pakovaʼa;banana;Substantivo;Normal;;
pakéte;bem vestido;Adjetivo;Normal;;
pakõi;doce;Adjetivo;Normal;;
pama;infectarse;Verbo;Normal;;
panambi;mariposa, panambi;Substantivo;Normal;;
pane;malogrado;Adjetivo;Normal;;
papa;contar, enumerar, calcular;Verbo;Normal;;
papagua;numeral;Adjetivo;Normal;;
papaha;númeiro, contador;Substantivo;Normal;;
papahára;contador;Substantivo;Normal;;
papapy;númeiro, contado, cifra;Substantivo;Normal;;
papapykuaa;matemática;Adjetivo;Normal;;
papapyre;numerado;Adjetivo;Normal;;
papapýva;numeral;Adjetivo;Normal;;
papaʼỹ;cero;Substantivo;Normal;;
papo;quince;Adjetivo;Normal;;
papoapy;dieciocho;Numeral;Normal;;
papokõi;diecisiete;Numeral;Normal;;
paporundy;diecinueve;Numeral;Normal;;
papotẽi;dieciséis;Numeral;Normal;;
papyeta;plural;Substantivo;Normal;;
papára;numeral;Adjetivo;Normal;;
para;apostar, matizado, abigarrado, oveiro;Verbo;Normal;;
para% rehegua;marino;Substantivo;Normal;;
para'i;color grisáceo;Adjetivo;Normal;;
paragua;corona, paragua;Substantivo;Normal;;
paraguaigua;paraguayo;Adjetivo;Normal;;
paraguasu;océano;Substantivo;Normal;;
paraipyete;golfo;Substantivo;Normal;;
parana;rio caudaloso, mar, parana;Substantivo;Normal;;
parapa;multicolor, oveiro, pecoso;Adjetivo;Normal;;
parapaha;estuario;Substantivo;Normal;;
parapyte;golfo;Substantivo;Normal;;
pararã;ruído (fazer);Substantivo;Normal;;
pararä;ruído fuerte, estrépito;Substantivo;Normal;;
paray;mar;Substantivo;Normal;;
pareha;mensajeiro;Substantivo;Normal;;
parehegua;década;Substantivo;Normal;;
parral;parra;Substantivo;Normal;;
parralty;viña;Substantivo;Normal;;
parto;parto;Substantivo;Normal;;
parundy;catorce;Adjetivo;Normal;;
paráda;ostentoso;Adjetivo;Normal;;
parĩ;cojo;Adjetivo;Normal;;
pastel;empanada;Substantivo;Normal;;
pasu;hundirse no lodo;Verbo;Normal;;
pateĩ;once;Adjetivo;Normal;;
patuka;golpear a ropa ao lavarla, aporrear, golpear, machucar;Verbo;Normal;;
patula;remo;Substantivo;Normal;;
patĩ;pálido;Adjetivo;Normal;;
paveʼỹ;inacabavel;Adjetivo;Normal;;
paveʼỹme;sem fim;Adjetivo;Normal;;
pavẽ;público;Adjetivo;Normal;;
paíno;padrino;Substantivo;Normal;;
paʼi;cura;Substantivo;Normal;;
paʼirã;seminarista;Substantivo;Normal;;
paʼã;depender;Verbo;Normal;;
paʼũ;paso;Substantivo;Normal;;
paʼũmegua;intermedio;Adjetivo;Normal;;
paʼỹre;sem fim;Adjetivo;Normal;;
pe;vosotros;Pronome;Normal;;
pegua;de;Advérbio / Preposição / Conjunção;Normal;;
pehenguekuéra;familia;Substantivo;Normal;;
pehẽ;trozo;Substantivo;Normal;;
pehẽngue;secção;Substantivo;Normal;;
pehẽnguemi;pizca;Substantivo;Normal;;
pehẽngueʼi;partícula;Substantivo;Normal;;
pehẽnguére;parcialmente;Adjetivo;Normal;;
pehẽnguéva;parcial;Adjetivo;Normal;;
pehẽʼa;filo;Substantivo;Normal;;
pehẽʼaty;mosaico;Substantivo;Normal;;
pehẽʼã;seccionar;Verbo;Normal;;
pehẽʼãmbyre;fraccionado;Adjetivo;Normal;;
peichagua;de esta clase;Adjetivo;Normal;;
peju;ventilar;Verbo;Normal;;
pejuha;abanico;Substantivo;Normal;;
peka;hojear;Verbo;Normal;;
pekue;anchura;Substantivo;Normal;;
peky;inmaduro;Adjetivo;Normal;;
pekõi;mellizo;Adjetivo;Normal;;
pena;preocuparse;Verbo;Normal;;
penarã;rótula;Substantivo;Normal;;
pende;os;Pronome;Normal;;
penembaʼe;vuestro;Pronome;Normal;;
pepe;aletear;Verbo;Normal;;
pepete;ahí mesmo;Adjetivo;Normal;;
pepi;descubrir(se);Substantivo;Normal;;
pepire;invitar;Verbo;Normal;;
pepiru;invitar;Verbo;Normal;;
pepirũ;invitar;Verbo;Normal;;
pepo;ala;Substantivo;Normal;;
pepoʼa;alicaído;Adjetivo;Normal;;
pepoʼatã;aeronave;Substantivo;Normal;;
pepoʼatãrupa;aeropuerto;Substantivo;Normal;;
pepy;encorvar;Verbo;Normal;;
pepyhara;enderezar;Verbo;Normal;;
perere;latir rítmicamente;Verbo;Normal;;
pererï;delgado, fino;Adjetivo;Normal;;
pererĩ;tenue;Adjetivo;Normal;;
perevy;bazo;Substantivo;Normal;;
perõ;raso;Adjetivo;Normal;;
perö;pelado, calvo, perö;Adjetivo;Normal;;
pesu;balanza;Substantivo;Normal;;
pesẽngue;pedazo;Substantivo;Normal;;
pesẽʼã;partir;Verbo;Normal;;
pete;golpear, palmada, pegar, abofetear;Verbo;Normal;;
peteîha;primeiro;Numeral;Normal;;
peteï;uno;Numeral;Normal;;
peteï jevy;uma vez;Advérbio / Preposição / Conjunção;Normal;;
peteïcha;igual, lo mesmo;Adjetivo;Normal;;
peteĩ;uno;Pronome;Normal;;
peteĩcha;lo mesmo;Adjetivo;Normal;;
peteĩchagua;uniforme;Adjetivo;Normal;;
peteĩha;primeiro;Adjetivo;Normal;;
peteĩnte;unico;Adjetivo;Normal;;
peteĩteĩ;uno a uno;Adjetivo;Normal;;
peteĩteĩme;individual;Adjetivo;Normal;;
petÿ;tabaco, petÿ;Substantivo;Normal;;
petÿndy;tabacal;Substantivo;Normal;;
petÿsu'u;mascar tabaco;Verbo;Normal;;
petỹ;tabaco;Substantivo;Normal;;
peu;yerno;Substantivo;Normal;;
peve;até;Advérbio / Preposição / Conjunção;Normal;;
pevu;abrir;Verbo;Normal;;
peʼa;privar;Verbo;Normal;;
peʼaha;abridor;Substantivo;Normal;;
peʼajey;reabrir;Verbo;Normal;;
peʼapyre;destituido;Adjetivo;Normal;;
peʼo;tirar um pedazo;Verbo;Normal;;
peẽ;vosotros;Pronome;Normal;;
peẽme;os;Pronome;Normal;;
pi;extinguirse;Verbo;Normal;;
pia;virar;Verbo;Normal;;
picha;abatatar;Verbo;Normal;;
pichaʼĩ;enrulado;Adjetivo;Normal;;
pichochõ;enrulado;Adjetivo;Normal;;
pichoro;meio borracho;Substantivo;Normal;;
pichy;refregar;Verbo;Normal;;
pichyhára;masajista;Substantivo;Normal;;
pichãi;pinchar;Verbo;Normal;;
piguy;achisparse;Verbo;Normal;;
pihotéro;tacaño;Substantivo;Normal;;
pijoha;malestar;Substantivo;Normal;;
pijy;remolón;Adjetivo;Normal;;
pika;pinzar;Verbo;Normal;;
piky;sardina;Substantivo;Normal;;
pilaʼi;desganado;Adjetivo;Normal;;
pimboi;despellejar;Verbo;Normal;;
pinda;anzuelo;Substantivo;Normal;;
pindo;palma;Substantivo;Normal;;
pindo joguaha;dátil;Substantivo;Normal;;
pini;peca;Substantivo;Normal;;
pipi;irritarse;Verbo;Normal;;
pipo;supuestamente;Adjetivo;Normal;;
pira pepo;aleta de pez;Substantivo;Normal;;
piraju;dorado;Substantivo;Normal;;
pirakutu;pescar;Verbo;Normal;;
pirakutuha;pescador;Substantivo;Normal;;
pirapire;moneda;Substantivo;Normal;;
piraʼi;sardina;Substantivo;Normal;;
pire;piel;Substantivo;Normal;;
pireguy;subcutáneo;Adjetivo;Normal;;
pireja;indolente;Adjetivo;Normal;;
pirejy;insensivel;Adjetivo;Normal;;
pirekue;pellejo;Substantivo;Normal;;
pirekã;enjuto;Adjetivo;Normal;;
pirepererĩ;membrana;Substantivo;Normal;;
pireporã;de buen humor;Adjetivo;Normal;;
pirevai;malhumorado;Adjetivo;Normal;;
pireʼandu;táctil;Adjetivo;Normal;;
pireʼape;escama;Substantivo;Normal;;
pireʼo;desollar;Verbo;Normal;;
piri;junco;Substantivo;Normal;;
piriri;chisporrotear;Verbo;Normal;;
pirity;juncal;Substantivo;Normal;;
pirivevýi;junco;Substantivo;Normal;;
piro;descortezar;Verbo;Normal;;
piropyre;desollado;Adjetivo;Normal;;
piroʼy;cómodo;Adjetivo;Normal;;
piroʼyha;refresco;Substantivo;Normal;;
piroʼysã;fresco;Adjetivo;Normal;;
piru;marchitarse;Verbo;Normal;;
piruchĩ;raquítico;Adjetivo;Normal;;
piruʼa;ampolla;Substantivo;Normal;;
pirĩ;estremecerse;Verbo;Normal;;
pirĩmba;horrorizado;Adjetivo;Normal;;
pita;fumar;Verbo;Normal;;
pitarã;cigarrillo;Substantivo;Normal;;
pitarãʼi;cigarrillo;Substantivo;Normal;;
pitikiri´i;riñón;Substantivo;Normal;;
pitikiriʼi;riñón;Substantivo;Normal;;
pitikiriʼigua;renal;Adjetivo;Normal;;
pititi;moteado;Adjetivo;Normal;;
pitogue;benteveo, bicho feio (ave);Substantivo;Normal;;
pituva;inhábil;Adjetivo;Normal;;
piã;huir;Verbo;Normal;;
planeta;planeta;Substantivo;Normal;;
plástico;plástico;Substantivo;Normal;;
plãchea;planchar;Verbo;Normal;;
plíki;pequeno;Adjetivo;Normal;;
po;saltar;Verbo;Normal;;
po ao;guante;Substantivo;Normal;;
po arajere;lustro;Substantivo;Normal;;
po moporãha;manicura;Substantivo;Normal;;
po ryru;guante;Substantivo;Normal;;
po% arajere;lustro;Substantivo;Normal;;
po'a;suerte, fortuna, dicha;Substantivo;Normal;;
po'i;delgado, estrecho, angosto;Adjetivo;Normal;;
po'o;coger, destetar, tomar;Verbo;Normal;;
po'ë;meter a mão;Verbo;Normal;;
poandu;visitar;Verbo;Normal;;
poapuʼa;puño;Substantivo;Normal;;
poapy;ocho;Adjetivo;Normal;;
poapyha;octavo;Adjetivo;Normal;;
poapyhováva;octaedro;Substantivo;Normal;;
poapypa;ochenta;Adjetivo;Normal;;
poarajere;lustro;Substantivo;Normal;;
poasu;zurdo;Adjetivo;Normal;;
pochy;ira/raiva;Substantivo;Normal;;
pochyjera;perdonar;Verbo;Normal;;
pochyrei;renegar;Verbo;Normal;;
pochyreíva;nervioso;Adjetivo;Normal;;
pochyʼỹ;paciência;Adjetivo;Normal;;
poeja;escaparse de entre as mãos;Verbo;Normal;;
poekýi;deshilachado;Adjetivo;Normal;;
poepy;premiar;Verbo;Normal;;
poguapy;constante;Adjetivo;Normal;;
poguasu;grueso;Adjetivo;Normal;;
poguasuke;grosor;Substantivo;Normal;;
poguy;mando;Substantivo;Normal;;
poguyguy;buscar;Verbo;Normal;;
poguyguáva;subalterno;Adjetivo;Normal;;
poguypegua;subalterno;Substantivo;Normal;;
poguypópe;yugo;Substantivo;Normal;;
poguyrõ;escabullirse;Verbo;Normal;;
poguyrõhára;traidor;Adjetivo;Normal;;
poguýpe;baixo, baixo o mando de;Advérbio / Preposição / Conjunção;Normal;;
poha;quinto;Substantivo;Normal;;
pohano;sanar;Verbo;Normal;;
pohanoha;medicina;Substantivo;Normal;;
pohanohára;doctor;Substantivo;Normal;;
pohe;buen cocineiro;Adjetivo;Normal;;
pohekýi;arrebatar;Verbo;Normal;;
pohyikue;pesa;Substantivo;Normal;;
pohyiraʼaha;balanza;Substantivo;Normal;;
pohã;remedio;Substantivo;Normal;;
pohã mbokuarúva;diurético;Substantivo;Normal;;
pohã ro’ysã;remedio refrescante, yuyo para o água do tereré;Substantivo;Normal;;
pohã ñana;planta medicinal, hierba curativa;Substantivo;Normal;;
pohãjuka;veneno;Substantivo;Normal;;
pohãkutu;inyecção;Substantivo;Normal;;
pohãmano;veneno;Substantivo;Normal;;
pohãngyʼu;anticonceptivo;Substantivo;Normal;;
pohãnohára;médica;Adjetivo;Normal;;
pohãʼỹ;crónico;Adjetivo;Normal;;
pohéi;lavar as mãos;Verbo;Normal;;
pohýi;pesado;Adjetivo;Normal;;
poi;dejar caer;Verbo;Normal;;
poipyre;liberado;Adjetivo;Normal;;
poiʼỹ;continuo;Adjetivo;Normal;;
poja;arrimar a mão;Verbo;Normal;;
pojava;rápido;Adjetivo;Normal;;
pojera;generoso;Adjetivo;Normal;;
pojoapy;arma;Substantivo;Normal;;
pojopy;beneficiar;Verbo;Normal;;
pojopói;obsequiar;Verbo;Normal;;
pojái;alargar a mão;Verbo;Normal;;
poka;torcer;Verbo;Normal;;
pokarẽ;fraude;Substantivo;Normal;;
pokarẽme;fraudulentamente;Adjetivo;Normal;;
pokatu;potestade;Substantivo;Normal;;
