ojojáva;idéntico;Adjetivo;Normal;;
ojopohéi;juntos, acostados;Advérbio / Preposição / Conjunção;Normal;;
ojopýva;que aprieta, opresor;Adjetivo;Normal;;
ojoupe;unos a otros;Adjetivo;Normal;;
ojovái;frente a frente;Advérbio / Preposição / Conjunção;Normal;;
ojoykére;junto, juntos, en colaboración;Adjetivo;Normal;;
ojuavýva;distinto;Adjetivo;Normal;;
ojuehegua;mutua;Adjetivo;Normal;;
ojuehegui;de entre sí;Adjetivo;Normal;;
ojukáva;letal;Adjetivo;Normal;;
ojupíva;trepador;Adjetivo;Normal;;
oka;exterior;Adjetivo;Normal;;
okambúva;mamífero;Adjetivo;Normal;;
okaragua;forastero;Adjetivo;Normal;;
okaraygua;forastero;Adjetivo;Normal;;
okañýva;prófugo;Substantivo;Normal;;
okeʼỹva;insomne;Adjetivo;Normal;;
okyta;pilar;Substantivo;Normal;;
okyveʼỹ;sequía;Substantivo;Normal;;
okápe;afuera;Adjetivo;Normal;;
okára;silvestre;Adjetivo;Normal;;
okẽ;puerta;Substantivo;Normal;;
okẽ arigua;dintel de puerta;Substantivo;Normal;;
oleeʼỹva;analfabeto;Adjetivo;Normal;;
omano'ÿva;inmortal, eterno;Adjetivo;Normal;;
omanóva;muerto, el muerto, difunto;Adjetivo;Normal;;
omañáva;observador;Adjetivo;Normal;;
ombaʼaposéva;laborioso;Adjetivo;Normal;;
ombaʼe;suyo propio;Adjetivo;Normal;;
ombohováiva;oponente;Adjetivo;Normal;;
ombojeréva;circundante;Adjetivo;Normal;;
ombopukuaáva;músico;Substantivo;Normal;;
omboryrýiva;tremebundo;Adjetivo;Normal;;
omboróva;fastidioso;Adjetivo;Normal;;
ombotuicháva;lupa;Substantivo;Normal;;
ombovyʼáva;recreativo;Adjetivo;Normal;;
omboʼéva;docente;Substantivo;Normal;;
ombyasýva;triste;Adjetivo;Normal;;
omendaʼỹva;soltero;Adjetivo;Normal;;
omoherakuäva;pregonero, altavoz, difusor;Substantivo;Normal;;
omoingéva;introductor, importador;Substantivo;Normal;;
omondýiva;horrendo;Adjetivo;Normal;;
omyakãva;caudillo;Substantivo;Normal;;
omyiʼỹva;inmóvil;Adjetivo;Normal;;
ondive;juntos;Adjetivo;Normal;;
opa;todo, termina, se acaba;Adjetivo;Normal;;
opa'ŷva;interminable, infinito, ilimitado;Adjetivo;Normal;;
opaha;límite;Substantivo;Normal;;
opahendárupi;por todas partes;Advérbio / Preposição / Conjunção;Normal;;
opaichagua;múltiple;Adjetivo;Normal;;
opaite;todo;Adjetivo;Normal;;
opamba'e;todos, todo;Pronome;Normal;;
oparupigua;universal;Adjetivo;Normal;;
opavave;todos, toditos;Pronome;Normal;;
opavavenunga;mayoría;Substantivo;Normal;;
opaveʼỹva;eterno;Adjetivo;Normal;;
opaʼãva;trancado;Adjetivo;Normal;;
opaʼỹva;perdurable;Adjetivo;Normal;;
opaʼỹvo;eternamente;Adjetivo;Normal;;
opichoro;bebido, borracho;Adjetivo;Normal;;
opirakambúva;mantenido;Substantivo;Normal;;
opiãva;prófugo;Adjetivo;Normal;;
oporojukáva;letal;Adjetivo;Normal;;
oporomomembýva;matrona;Substantivo;Normal;;
oporomongyhyjéva;tenebroso;Adjetivo;Normal;;
opuʼãva;erguido;Adjetivo;Normal;;
opytaitéva;definitivo;Adjetivo;Normal;;
opytaʼỹva;nómada;Adjetivo;Normal;;
opytáva;parado;Adjetivo;Normal;;
opáicha;de cualquier modo;Adjetivo;Normal;;
opáma;acabó ya (se), fin, se terminó, acabado;Substantivo;Normal;;
opámava;listo;Adjetivo;Normal;;
opárupi;por doquier, por todas partes;Adjetivo;Normal;;
opáva;total;Adjetivo;Normal;;
opáyva;despierto;Adjetivo;Normal;;
opívo;desnudo;Adjetivo;Normal;;
opóvo;en cuatro patas guata o gatear, a gatas, a cuatro patas;Adjetivo;Normal;;
opýri;consigo mismo;Adjetivo;Normal;;
opývo;de pie;Adjetivo;Normal;;
ore;nos;Pronome;Normal;;
orehegui;de nosotros;Pronome;Normal;;
oremba'e;lo nuestro;Pronome;Normal;;
orembaʼe;nuestro;Pronome;Normal;;
oryrýiva;tembleque;Adjetivo;Normal;;
oré;nosotros;Pronome;Normal;;
oréicha;como nosotros;Pronome;Normal;;
oréma;nos toca;Pronome;Normal;;
oréve;le;Pronome;Normal;;
osaingóva;colgante;Adjetivo;Normal;;
osoro;roto (está);Substantivo;Normal;;
osóva;suelto;Adjetivo;Normal;;
osẽva;saliente;Adjetivo;Normal;;
oteʼõva;muerto;Adjetivo;Normal;;
otyryrýva;reptil;Substantivo;Normal;;
otĩo;de nariz;Adjetivo;Normal;;
otĩva;tímido;Adjetivo;Normal;;
otĩʼỹva;cínico;Adjetivo;Normal;;
ou;venir;Verbo;Normal;;
ovaléva;valioso;Adjetivo;Normal;;
ovameméva;nómada;Substantivo;Normal;;
ovapývo;al revés;Adjetivo;Normal;;
ovaváva;oscilante;Adjetivo;Normal;;
ovayvávo;en decúbito dorsal;Adjetivo;Normal;;
ovaʼỹ;fijo;Adjetivo;Normal;;
ovecha;oveja;Substantivo;Normal;;
ovechara;lana;Substantivo;Normal;;
ovecharague;lana;Substantivo;Normal;;
ovecharaʼy;cordero;Substantivo;Normal;;
overáva;brillante;Adjetivo;Normal;;
ovetã;ventana;Substantivo;Normal;;
ovetãʼi;ventanilla;Substantivo;Normal;;
ovevéva;volátil;Adjetivo;Normal;;
ovevúiva;flotante;Adjetivo;Normal;;
ovoñanga;fábrica;Substantivo;Normal;;
ovyʼáva;gozoso;Adjetivo;Normal;;
ováva;contagioso;Adjetivo;Normal;;
ovúva;pedante;Adjetivo;Normal;;
oykévo;de costado;Adjetivo;Normal;;
oïháicha;todos;Pronome;Normal;;
oñe'ëva;orador, conferenciante;Substantivo;Normal;;
oñehẽha;vertiente;Substantivo;Normal;;
oñembojaʼokuaáva;divisible;Adjetivo;Normal;;
oñemboty;cerrado (está);Adjetivo;Normal;;
oñemboʼýva;parado;Adjetivo;Normal;;
oñemoĩva;puesto;Adjetivo;Normal;;
oñokuäre;de las manos, agarrados;Advérbio / Preposição / Conjunção;Normal;;
oñondive;juntos, mutuamente;Adjetivo;Normal;;
oñondivéva;grupal;Adjetivo;Normal;;
oñopehẽngue;consanguíneos;Adjetivo;Normal;;
oñoñeʼẽ;acuerdo;Substantivo;Normal;;
oñoñeʼẽme;unánimemente;Adjetivo;Normal;;
oútava;venidero;Adjetivo;Normal;;
oúva;proveniente;Adjetivo;Normal;;
oĩ;haber;Verbo;Normal;;
oĩma;listo (está);Adjetivo;Normal;;
oĩmbaʼỹ;defectuoso;Adjetivo;Normal;;
oĩmbáva;perfecto;Adjetivo;Normal;;
oĩreíva;inútil;Adjetivo;Normal;;
oĩʼỹva;inexistente;Adjetivo;Normal;;
pa;acabarse;Verbo;Normal;;
paapy;trece;Numeral;Normal;;
paaryjere;década;Substantivo;Normal;;
paga;pagar;Verbo;Normal;;
pague;terminado;Adjetivo;Normal;;
paha;último;Adjetivo;Normal;;
paha% mboyvegua;penúltimo;Adjetivo;Normal;;
pahague;extremo;Substantivo;Normal;;
pahápe;finalmente;Adjetivo;Normal;;
paite;global;Adjetivo;Normal;;
paje;hechicería;Substantivo;Normal;;
pajeʼo;desencantar;Verbo;Normal;;
pakova;banana;Substantivo;Normal;;
pakovakuã;plátano;Substantivo;Normal;;
pakovaty;bananal, plantación de bananos;Substantivo;Normal;;
pakovaʼa;banana;Substantivo;Normal;;
pakéte;bien vestido;Adjetivo;Normal;;
pakõi;doce;Adjetivo;Normal;;
pama;infectarse;Verbo;Normal;;
panambi;mariposa, panambi;Substantivo;Normal;;
pane;malogrado;Adjetivo;Normal;;
papa;contar, enumerar, calcular;Verbo;Normal;;
papagua;numeral;Adjetivo;Normal;;
papaha;número, contador;Substantivo;Normal;;
papahára;contador;Substantivo;Normal;;
papapy;número, contado, cifra;Substantivo;Normal;;
papapykuaa;matemática;Adjetivo;Normal;;
papapyre;numerado;Adjetivo;Normal;;
papapýva;numeral;Adjetivo;Normal;;
papaʼỹ;cero;Substantivo;Normal;;
papo;quince;Adjetivo;Normal;;
papoapy;dieciocho;Numeral;Normal;;
papokõi;diecisiete;Numeral;Normal;;
paporundy;diecinueve;Numeral;Normal;;
papotẽi;dieciséis;Numeral;Normal;;
papyeta;plural;Substantivo;Normal;;
papára;numeral;Adjetivo;Normal;;
para;apostar, matizado, abigarrado, overo;Verbo;Normal;;
para% rehegua;marino;Substantivo;Normal;;
para'i;color grisáceo;Adjetivo;Normal;;
paragua;corona, paragua;Substantivo;Normal;;
paraguaigua;paraguayo;Adjetivo;Normal;;
paraguasu;océano;Substantivo;Normal;;
paraipyete;golfo;Substantivo;Normal;;
parana;río caudaloso, mar, parana;Substantivo;Normal;;
parapa;multicolor, overo, pecoso;Adjetivo;Normal;;
parapaha;estuario;Substantivo;Normal;;
parapyte;golfo;Substantivo;Normal;;
pararã;ruido (hacer);Substantivo;Normal;;
pararä;ruido fuerte, estrépito;Substantivo;Normal;;
paray;mar;Substantivo;Normal;;
pareha;mensajero;Substantivo;Normal;;
parehegua;década;Substantivo;Normal;;
parral;parra;Substantivo;Normal;;
parralty;viña;Substantivo;Normal;;
parto;parto;Substantivo;Normal;;
parundy;catorce;Adjetivo;Normal;;
paráda;ostentoso;Adjetivo;Normal;;
parĩ;cojo;Adjetivo;Normal;;
pastel;empanada;Substantivo;Normal;;
pasu;hundirse en el lodo;Verbo;Normal;;
pateĩ;once;Adjetivo;Normal;;
patuka;golpear la ropa al lavarla, aporrear, golpear, machucar;Verbo;Normal;;
patula;remo;Substantivo;Normal;;
patĩ;pálido;Adjetivo;Normal;;
paveʼỹ;inacabable;Adjetivo;Normal;;
paveʼỹme;sin fin;Adjetivo;Normal;;
pavẽ;público;Adjetivo;Normal;;
paíno;padrino;Substantivo;Normal;;
paʼi;cura;Substantivo;Normal;;
paʼirã;seminarista;Substantivo;Normal;;
paʼã;depender;Verbo;Normal;;
paʼũ;paso;Substantivo;Normal;;
paʼũmegua;intermedio;Adjetivo;Normal;;
paʼỹre;sin fin;Adjetivo;Normal;;
pe;vosotros;Pronome;Normal;;
pegua;de;Advérbio / Preposição / Conjunção;Normal;;
pehenguekuéra;familia;Substantivo;Normal;;
pehẽ;trozo;Substantivo;Normal;;
pehẽngue;sección;Substantivo;Normal;;
pehẽnguemi;pizca;Substantivo;Normal;;
pehẽngueʼi;partícula;Substantivo;Normal;;
pehẽnguére;parcialmente;Adjetivo;Normal;;
pehẽnguéva;parcial;Adjetivo;Normal;;
pehẽʼa;filo;Substantivo;Normal;;
pehẽʼaty;mosaico;Substantivo;Normal;;
pehẽʼã;seccionar;Verbo;Normal;;
pehẽʼãmbyre;fraccionado;Adjetivo;Normal;;
peichagua;de esta clase;Adjetivo;Normal;;
peju;ventilar;Verbo;Normal;;
pejuha;abanico;Substantivo;Normal;;
peka;hojear;Verbo;Normal;;
pekue;anchura;Substantivo;Normal;;
peky;inmaduro;Adjetivo;Normal;;
pekõi;mellizo;Adjetivo;Normal;;
pena;preocuparse;Verbo;Normal;;
penarã;rótula;Substantivo;Normal;;
pende;os;Pronome;Normal;;
penembaʼe;vuestro;Pronome;Normal;;
pepe;aletear;Verbo;Normal;;
pepete;ahí mismo;Adjetivo;Normal;;
pepi;descubrir(se);Substantivo;Normal;;
pepire;invitar;Verbo;Normal;;
pepiru;invitar;Verbo;Normal;;
pepirũ;invitar;Verbo;Normal;;
pepo;ala;Substantivo;Normal;;
pepoʼa;alicaído;Adjetivo;Normal;;
pepoʼatã;aeronave;Substantivo;Normal;;
pepoʼatãrupa;aeropuerto;Substantivo;Normal;;
pepy;encorvar;Verbo;Normal;;
pepyhara;enderezar;Verbo;Normal;;
perere;latir rítmicamente;Verbo;Normal;;
pererï;delgado, fino;Adjetivo;Normal;;
pererĩ;tenue;Adjetivo;Normal;;
perevy;bazo;Substantivo;Normal;;
perõ;raso;Adjetivo;Normal;;
perö;pelado, calvo, perö;Adjetivo;Normal;;
pesu;balanza;Substantivo;Normal;;
pesẽngue;pedazo;Substantivo;Normal;;
pesẽʼã;partir;Verbo;Normal;;
pete;golpear, palmada, pegar, abofetear;Verbo;Normal;;
peteîha;primero;Numeral;Normal;;
peteï;uno;Numeral;Normal;;
peteï jevy;una vez;Advérbio / Preposição / Conjunção;Normal;;
peteïcha;igual, lo mismo;Adjetivo;Normal;;
peteĩ;uno;Pronome;Normal;;
peteĩcha;lo mismo;Adjetivo;Normal;;
peteĩchagua;uniforme;Adjetivo;Normal;;
peteĩha;primero;Adjetivo;Normal;;
peteĩnte;unico;Adjetivo;Normal;;
peteĩteĩ;uno a uno;Adjetivo;Normal;;
peteĩteĩme;individual;Adjetivo;Normal;;
petÿ;tabaco, petÿ;Substantivo;Normal;;
petÿndy;tabacal;Substantivo;Normal;;
petÿsu'u;mascar tabaco;Verbo;Normal;;
petỹ;tabaco;Substantivo;Normal;;
peu;yerno;Substantivo;Normal;;
peve;hasta;Advérbio / Preposição / Conjunção;Normal;;
pevu;abrir;Verbo;Normal;;
peʼa;privar;Verbo;Normal;;
peʼaha;abridor;Substantivo;Normal;;
peʼajey;reabrir;Verbo;Normal;;
peʼapyre;destituido;Adjetivo;Normal;;
peʼo;sacar un pedazo;Verbo;Normal;;
peẽ;vosotros;Pronome;Normal;;
peẽme;os;Pronome;Normal;;
pi;extinguirse;Verbo;Normal;;
pia;virar;Verbo;Normal;;
picha;abatatar;Verbo;Normal;;
pichaʼĩ;enrulado;Adjetivo;Normal;;
pichochõ;enrulado;Adjetivo;Normal;;
pichoro;medio borracho;Substantivo;Normal;;
pichy;refregar;Verbo;Normal;;
pichyhára;masajista;Substantivo;Normal;;
pichãi;pinchar;Verbo;Normal;;
piguy;achisparse;Verbo;Normal;;
pihotéro;tacaño;Substantivo;Normal;;
pijoha;malestar;Substantivo;Normal;;
pijy;remolón;Adjetivo;Normal;;
pika;pinzar;Verbo;Normal;;
piky;sardina;Substantivo;Normal;;
pilaʼi;desganado;Adjetivo;Normal;;
pimboi;despellejar;Verbo;Normal;;
pinda;anzuelo;Substantivo;Normal;;
pindo;palma;Substantivo;Normal;;
pindo joguaha;dátil;Substantivo;Normal;;
pini;peca;Substantivo;Normal;;
pipi;irritarse;Verbo;Normal;;
pipo;supuestamente;Adjetivo;Normal;;
pira pepo;aleta de pez;Substantivo;Normal;;
piraju;dorado;Substantivo;Normal;;
pirakutu;pescar;Verbo;Normal;;
pirakutuha;pescador;Substantivo;Normal;;
pirapire;moneda;Substantivo;Normal;;
piraʼi;sardina;Substantivo;Normal;;
pire;piel;Substantivo;Normal;;
pireguy;subcutáneo;Adjetivo;Normal;;
pireja;indolente;Adjetivo;Normal;;
pirejy;insensible;Adjetivo;Normal;;
pirekue;pellejo;Substantivo;Normal;;
pirekã;enjuto;Adjetivo;Normal;;
pirepererĩ;membrana;Substantivo;Normal;;
pireporã;de buen humor;Adjetivo;Normal;;
pirevai;malhumorado;Adjetivo;Normal;;
pireʼandu;táctil;Adjetivo;Normal;;
pireʼape;escama;Substantivo;Normal;;
pireʼo;desollar;Verbo;Normal;;
piri;junco;Substantivo;Normal;;
piriri;chisporrotear;Verbo;Normal;;
pirity;juncal;Substantivo;Normal;;
pirivevýi;junco;Substantivo;Normal;;
piro;descortezar;Verbo;Normal;;
piropyre;desollado;Adjetivo;Normal;;
piroʼy;cómodo;Adjetivo;Normal;;
piroʼyha;refresco;Substantivo;Normal;;
piroʼysã;fresco;Adjetivo;Normal;;
piru;marchitarse;Verbo;Normal;;
piruchĩ;raquítico;Adjetivo;Normal;;
piruʼa;ampolla;Substantivo;Normal;;
pirĩ;estremecerse;Verbo;Normal;;
pirĩmba;horrorizado;Adjetivo;Normal;;
pita;fumar;Verbo;Normal;;
pitarã;cigarrillo;Substantivo;Normal;;
pitarãʼi;cigarrillo;Substantivo;Normal;;
pitikiri´i;riñón;Substantivo;Normal;;
pitikiriʼi;riñón;Substantivo;Normal;;
pitikiriʼigua;renal;Adjetivo;Normal;;
pititi;moteado;Adjetivo;Normal;;
pitogue;benteveo, bicho feo (ave);Substantivo;Normal;;
pituva;inhábil;Adjetivo;Normal;;
piã;huir;Verbo;Normal;;
planeta;planeta;Substantivo;Normal;;
plástico;plástico;Substantivo;Normal;;
plãchea;planchar;Verbo;Normal;;
plíki;pequeño;Adjetivo;Normal;;
po;saltar;Verbo;Normal;;
po ao;guante;Substantivo;Normal;;
po arajere;lustro;Substantivo;Normal;;
po moporãha;manicura;Substantivo;Normal;;
po ryru;guante;Substantivo;Normal;;
po% arajere;lustro;Substantivo;Normal;;
po'a;suerte, fortuna, dicha;Substantivo;Normal;;
po'i;delgado, estrecho, angosto;Adjetivo;Normal;;
po'o;coger, destetar, tomar;Verbo;Normal;;
po'ë;meter la mano;Verbo;Normal;;
poandu;visitar;Verbo;Normal;;
poapuʼa;puño;Substantivo;Normal;;
poapy;ocho;Adjetivo;Normal;;
poapyha;octavo;Adjetivo;Normal;;
poapyhováva;octaedro;Substantivo;Normal;;
poapypa;ochenta;Adjetivo;Normal;;
poarajere;lustro;Substantivo;Normal;;
poasu;zurdo;Adjetivo;Normal;;
pochy;enojo;Substantivo;Normal;;
pochyjera;perdonar;Verbo;Normal;;
pochyrei;renegar;Verbo;Normal;;
pochyreíva;nervioso;Adjetivo;Normal;;
pochyʼỹ;paciencia;Adjetivo;Normal;;
poeja;escaparse de entre las manos;Verbo;Normal;;
poekýi;deshilachado;Adjetivo;Normal;;
poepy;premiar;Verbo;Normal;;
poguapy;constante;Adjetivo;Normal;;
poguasu;grueso;Adjetivo;Normal;;
poguasuke;grosor;Substantivo;Normal;;
poguy;mando;Substantivo;Normal;;
poguyguy;buscar;Verbo;Normal;;
poguyguáva;subalterno;Adjetivo;Normal;;
poguypegua;subalterno;Substantivo;Normal;;
poguypópe;yugo;Substantivo;Normal;;
poguyrõ;escabullirse;Verbo;Normal;;
poguyrõhára;traidor;Adjetivo;Normal;;
poguýpe;bajo, bajo el mando de;Advérbio / Preposição / Conjunção;Normal;;
poha;quinto;Substantivo;Normal;;
pohano;sanar;Verbo;Normal;;
pohanoha;medicina;Substantivo;Normal;;
pohanohára;doctor;Substantivo;Normal;;
pohe;buen cocinero;Adjetivo;Normal;;
pohekýi;arrebatar;Verbo;Normal;;
pohyikue;pesa;Substantivo;Normal;;
pohyiraʼaha;balanza;Substantivo;Normal;;
pohã;remedio;Substantivo;Normal;;
pohã mbokuarúva;diurético;Substantivo;Normal;;
pohã ro’ysã;remedio refrescante, yuyo para el agua del tereré;Substantivo;Normal;;
pohã ñana;planta medicinal, hierba curativa;Substantivo;Normal;;
pohãjuka;veneno;Substantivo;Normal;;
pohãkutu;inyección;Substantivo;Normal;;
pohãmano;veneno;Substantivo;Normal;;
pohãngyʼu;anticonceptivo;Substantivo;Normal;;
pohãnohára;médica;Adjetivo;Normal;;
pohãʼỹ;crónico;Adjetivo;Normal;;
pohéi;lavar las manos;Verbo;Normal;;
pohýi;pesado;Adjetivo;Normal;;
poi;dejar caer;Verbo;Normal;;
poipyre;liberado;Adjetivo;Normal;;
poiʼỹ;continuo;Adjetivo;Normal;;
poja;arrimar la mano;Verbo;Normal;;
pojava;rápido;Adjetivo;Normal;;
pojera;generoso;Adjetivo;Normal;;
pojoapy;arma;Substantivo;Normal;;
pojopy;beneficiar;Verbo;Normal;;
pojopói;obsequiar;Verbo;Normal;;
pojái;alargar la mano;Verbo;Normal;;
poka;torcer;Verbo;Normal;;
pokarẽ;fraude;Substantivo;Normal;;
pokarẽme;fraudulentamente;Adjetivo;Normal;;
pokatu;potestad;Substantivo;Normal;;
poko;palpar;Verbo;Normal;;
pokoka;bastón;Substantivo;Normal;;
pokokakuʼi;bacteria;Substantivo;Normal;;
pokovi;cleptómano;Adjetivo;Normal;;
pokua;maniatar;Verbo;Normal;;
pokuaa;encariñar;Verbo;Normal;;
pokuaha;esposar;Verbo;Normal;;
pokyra;cocinero;Substantivo;Normal;;
pokyty;manosear;Verbo;Normal;;
pokã;escasear;Verbo;Normal;;
pokõi;siete. p. sa. setecientos;Adjetivo;Normal;;
pokõiha;séptimo;Adjetivo;Normal;;
pokõipa;setenta;Adjetivo;Normal;;
pomboja;ladrón;Substantivo;Normal;;
pomboty;puño;Substantivo;Normal;;
pombovyʼáva;interesante;Adjetivo;Normal;;
pombéro;duende mitológico protector del bosque;Substantivo;Normal;;
pomombo;derroche;Substantivo;Normal;;
pomombóva;derrochador;Adjetivo;Normal;;
popa;cincuenta;Adjetivo;Normal;;
popaje;milagro;Substantivo;Normal;;
popaʼã;trabar;Verbo;Normal;;
popegua;manual;Adjetivo;Normal;;
popeno;mayúsculo;Adjetivo;Normal;;
popete;palmotear;Verbo;Normal;;
popi;roer;Verbo;Normal;;
popichy;masajear;Verbo;Normal;;
popinda;ladrón;Adjetivo;Normal;;
popo;brincar;Verbo;Normal;;
popore;huella;Substantivo;Normal;;
popuʼa;puño;Substantivo;Normal;;
popy;lado;Substantivo;Normal;;
popyʼỹi;profusamente;Adjetivo;Normal;;
popía;aguijón;Substantivo;Normal;;
popĩa;aguijón;Substantivo;Normal;;
porandu;preguntar;Verbo;Normal;;
poranduhaipy;cuestionario;Substantivo;Normal;;
porandupyrã;adivinanza;Substantivo;Normal;;
porandúva;interrogativo;Adjetivo;Normal;;
poravi;destino;Substantivo;Normal;;
poravo;elegir;Verbo;Normal;;
poravoha;opción;Substantivo;Normal;;
poravokuaa;opción;Substantivo;Normal;;
poravopyre;especial;Adjetivo;Normal;;
pore;marca;Substantivo;Normal;;
poreno;joder;Verbo;Normal;;
porenoséva;lujurioso;Adjetivo;Normal;;
porepy;galardón, recompensa, mérito;Substantivo;Normal;;
poreʼỹ;ausente;Adjetivo;Normal;;
poriahuvereko;apiadarse;Verbo;Normal;;
poriahuverekóva;misericordioso;Adjetivo;Normal;;
poro'o;grande, descomunal, colosal;Adjetivo;Normal;;
poro'u;fornicar;Verbo;Normal;;
poroapo;apreciar;Verbo;Normal;;
poroapytĩ;atar;Verbo;Normal;;
poroguerosapukáiva;pregonero;Substantivo;Normal;;
porogueru;atraer;Verbo;Normal;;
porohayhuʼyva;desamorado;Adjetivo;Normal;;
porohayhúva;cariñoso;Adjetivo;Normal;;
poroheka;provocar;Verbo;Normal;;
porohekáva;pendenciero;Adjetivo;Normal;;
porohupiha;ascensor;Substantivo;Normal;;
porojaʼóva;insultante;Adjetivo;Normal;;
porojokua;comprometer;Verbo;Normal;;
porojuka;matar, asesinar;Verbo;Normal;;
porojukaha;verdugo, matón, asesino, homicida;Substantivo;Normal;;
porojukavai% atýpe;linchar;Verbo;Normal;;
porojukáva;mortal;Adjetivo;Normal;;
porojuvy;ahorcar;Verbo;Normal;;
porojuvyha;verdugo;Substantivo;Normal;;
porokuaa;conocimiento, darse cuenta;Substantivo;Normal;;
porokutu;acuchillar;Verbo;Normal;;
porokuái;gobernar;Verbo;Normal;;
porombo'e;enseñar de oficio;Verbo;Normal;;
porombo'eha;maestro, profesor;Substantivo;Normal;;
poromboekovia;representar;Verbo;Normal;;
porombohyéva;purgante;Adjetivo;Normal;;
porombokuaapy;publicación;Substantivo;Normal;;
porombopochy;indignar;Verbo;Normal;;
porombopukáva;reidero;Adjetivo;Normal;;
porombopyʼajeréva;nauseabundo;Adjetivo;Normal;;
porombotavy;trampear;Verbo;Normal;;
porombotavyha;estafador;Adjetivo;Normal;;
porombotavyséva;estafador;Adjetivo;Normal;;
porombovyʼa;alegrar;Verbo;Normal;;
poromboʼe;enseñar;Verbo;Normal;;
porombyajúva;fastidioso;Adjetivo;Normal;;
porombyaíva;nocivo;Adjetivo;Normal;;
poromombaʼapóva;patrón;Substantivo;Normal;;
poromombaʼe;respeto;Substantivo;Normal;;
poromomembyha;partera;Substantivo;Normal;;
poromomembykuáva;abortivo;Adjetivo;Normal;;
poromongarúva;suculento;Adjetivo;Normal;;
poromongyhyjéva;peligroso;Adjetivo;Normal;;
poromongéva;somnífero;Adjetivo;Normal;;
poromotĩva;vergonzoso;Adjetivo;Normal;;
pororeraháva;vehículo;Substantivo;Normal;;
pororo;chisporrotear, crepita, chisporrotea, maíz frito;Verbo;Normal;;
pororupiha;escalera;Substantivo;Normal;;
porosapukái;proclamar;Verbo;Normal;;
porosãmbyhy;reinar;Verbo;Normal;;
poroʼo;grandioso;Adjetivo;Normal;;
poroʼu;fornicar;Verbo;Normal;;
poroʼuha;estafador;Substantivo;Normal;;
portiju;comida, manjar;Substantivo;Normal;;
poru;utilizar, usar, emplear;Verbo;Normal;;
poruha;recurso;Substantivo;Normal;;
poruhára;usuario;Adjetivo;Normal;;
poruka;alquilar, prestar;Verbo;Normal;;
porukapyre;dado en préstamo;Adjetivo;Normal;;
porukái;gobierno;Substantivo;Normal;;
porundy;nueve;Adjetivo;Normal;;
porundyha;noveno;Adjetivo;Normal;;
porundypa;noventa;Adjetivo;Normal;;
poruporã;aprovechar;Verbo;Normal;;
porupyre;gastado;Adjetivo;Normal;;
porupyrã;útil;Adjetivo;Normal;;
poruramo;estrenar;Verbo;Normal;;
poruru;gota;Substantivo;Normal;;
porurãjey;reciclar;Verbo;Normal;;
poruvai;abuso;Substantivo;Normal;;
poryru;guante;Substantivo;Normal;;
poryrýi;mano temblorosa;Substantivo;Normal;;
porã;lindo;Adjetivo;Normal;;
porãhápe;hermosamente;Adjetivo;Normal;;
porãite;excelentemente;Adjetivo;Normal;;
porãngareko;prenderse;Verbo;Normal;;
porãngue;hermosura;Substantivo;Normal;;
porãnguereko;apreciar;Verbo;Normal;;
porãpy;ideal;Adjetivo;Normal;;
porãve;selecto;Adjetivo;Normal;;
posa;quinientos;Adjetivo;Normal;;
posogue;inmenso;Adjetivo;Normal;;
posu'u;atar fuerte;Verbo;Normal;;
pota;desear, querer, ambicionar;Verbo;Normal;;
potaha;pretendiente, postor;Substantivo;Normal;;
potahápe;voluntariamente;Adjetivo;Normal;;
potaite;casi, muy luego, anhelar;Verbo;Normal;;
potaiterei;ansiar;Verbo;Normal;;
potapy;deseo, deseado, apetecido;Substantivo;Normal;;
potapyre;codiciado;Adjetivo;Normal;;
potapyrã;optativo;Adjetivo;Normal;;
potapyrä;envidiable, deseable;Adjetivo;Normal;;
potave;preferir;Verbo;Normal;;
potaʼỹ;indeseado;Adjetivo;Normal;;
potaʼỹme;involuntariamente;Adjetivo;Normal;;
poteïha;sexto;Adjetivo;Normal;;
poteĩ;seis. p. jasykue. semestre;Adjetivo;Normal;;
poteĩha;sexto;Adjetivo;Normal;;
poteĩpa;sesenta;Adjetivo;Normal;;
poteĩsa;seiscientos;Numeral;Normal;;
poti;fallecer, evacuar, defecar, morir, purificar;Verbo;Normal;;
potireko;aseo;Substantivo;Normal;;
poty;florecer, flor;Verbo;Normal;;
poty'o;coger, quitar la flor;Verbo;Normal;;
potyjera;florecer, flor abierta;Verbo;Normal;;
potykuru;capullo, pimpollo;Substantivo;Normal;;
potyʼo;desflorar;Verbo;Normal;;
potái;gancho;Substantivo;Normal;;
potávo;queriendo;Adjetivo;Normal;;
potãi;gancho, arpón pequeño;Substantivo;Normal;;
potĩ;virgen;Adjetivo;Normal;;
potĩngue;pureza;Substantivo;Normal;;
povevúi;ladrón, ratero, ladronzuelo;Adjetivo;Normal;;
povyvy;hurgar, registrar, palpar;Verbo;Normal;;
povã;hilar;Verbo;Normal;;
poyhu;recato, recelo, cortedad, respeto;Substantivo;Normal;;
poyvi;pabellón, bandera, poyvi;Substantivo;Normal;;
poyvi guerahaha;abanderado;Substantivo;Normal;;
poyvi% guerahaha;abanderado;Adjetivo;Normal;;
poñy;gatear;Verbo;Normal;;
poñénte;oeste;Substantivo;Normal;;
poʼa;fortuna;Substantivo;Normal;;
